country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",08-04-2025 22:00:00,26.509954,80.249612,PM2.5,51.0,96.0,73.0
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",08-04-2025 22:00:00,26.509954,80.249612,PM10,81.0,133.0,110.0
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",08-04-2025 22:00:00,26.509954,80.249612,NO2,23.0,24.0,24.0
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",08-04-2025 22:00:00,26.4703136,80.3229863,PM2.5,73.0,207.0,124.0
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",08-04-2025 22:00:00,26.4703136,80.3229863,SO2,16.0,20.0,18.0
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",08-04-2025 22:00:00,28.2348927,77.8683002,CO,28.0,58.0,32.0
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",08-04-2025 22:00:00,26.766433,80.927299,PM2.5,70.0,309.0,156.0
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",08-04-2025 22:00:00,26.766433,80.927299,NH3,3.0,11.0,7.0
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",08-04-2025 22:00:00,26.766433,80.927299,CO,12.0,30.0,19.0
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",08-04-2025 22:00:00,26.730136,83.433859,SO2,42.0,45.0,44.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",08-04-2025 22:00:00,28.47272,77.482,PM10,96.0,146.0,120.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",08-04-2025 22:00:00,28.557054,77.453663,PM2.5,283.0,484.0,372.0
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",08-04-2025 22:00:00,28.557054,77.453663,PM10,140.0,441.0,259.0
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",08-04-2025 22:00:00,28.725645,77.749675,PM10,98.0,134.0,120.0
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",08-04-2025 22:00:00,28.725645,77.749675,CO,35.0,60.0,49.0
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",08-04-2025 22:00:00,28.725645,77.749675,OZONE,3.0,48.0,21.0
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",08-04-2025 22:00:00,25.4547,78.6039,PM2.5,44.0,154.0,79.0
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",08-04-2025 22:00:00,25.4547,78.6039,SO2,44.0,83.0,60.0
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",08-04-2025 22:00:00,25.4547,78.6039,OZONE,2.0,52.0,31.0
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",08-04-2025 22:00:00,25.494,81.863,NH3,2.0,4.0,3.0
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",08-04-2025 22:00:00,25.44919916,81.82735986,NH3,15.0,33.0,20.0
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",08-04-2025 22:00:00,25.44919916,81.82735986,OZONE,11.0,22.0,12.0
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",08-04-2025 22:00:00,25.3505986,82.9083074,PM10,45.0,74.0,55.0
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",08-04-2025 22:00:00,25.3505986,82.9083074,SO2,13.0,19.0,17.0
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",08-04-2025 22:00:00,25.3505986,82.9083074,OZONE,21.0,45.0,38.0
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",08-04-2025 22:00:00,25.301778,82.996789,NO2,7.0,8.0,8.0
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",08-04-2025 22:00:00,25.262326,82.995408,PM10,42.0,79.0,57.0
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",08-04-2025 22:00:00,25.262326,82.995408,SO2,17.0,26.0,20.0
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",08-04-2025 22:00:00,26.906111,80.948222,OZONE,6.0,46.0,32.0
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",08-04-2025 22:00:00,26.90723,80.98579,NO2,23.0,23.0,23.0
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",08-04-2025 22:00:00,26.90723,80.98579,NH3,4.0,4.0,4.0
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",08-04-2025 22:00:00,26.90723,80.98579,OZONE,23.0,78.0,54.0
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",08-04-2025 22:00:00,26.8458805,80.9365541,PM2.5,121.0,317.0,230.0
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",08-04-2025 22:00:00,26.8458805,80.9365541,PM10,10.0,332.0,169.0
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",08-04-2025 22:00:00,26.8458805,80.9365541,NO2,44.0,87.0,54.0
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",08-04-2025 22:00:00,26.8458805,80.9365541,OZONE,14.0,66.0,37.0
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",08-04-2025 22:00:00,26.83399722,80.8917361,PM10,132.0,413.0,232.0
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",08-04-2025 22:00:00,26.83399722,80.8917361,CO,4.0,50.0,26.0
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",08-04-2025 22:00:00,27.1594,78.3953,SO2,4.0,134.0,47.0
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",08-04-2025 22:00:00,28.646233,77.358075,PM10,123.0,191.0,154.0
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",08-04-2025 22:00:00,28.646233,77.358075,NH3,6.0,9.0,7.0
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",08-04-2025 22:00:00,28.757294,77.278792,SO2,10.0,65.0,34.0
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",08-04-2025 22:00:00,28.685382,77.453839,CO,52.0,102.0,68.0
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",08-04-2025 22:00:00,28.6603346,77.3572563,NO2,12.0,53.0,29.0
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",08-04-2025 22:00:00,28.6603346,77.3572563,CO,29.0,88.0,49.0
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",08-04-2025 22:00:00,28.6603346,77.3572563,OZONE,29.0,133.0,94.0
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",08-04-2025 22:00:00,28.999264,77.7590354,PM10,159.0,333.0,229.0
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",08-04-2025 22:00:00,28.9535882,77.7622941,CO,34.0,58.0,39.0
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",08-04-2025 22:00:00,29.06351,77.709723,PM2.5,60.0,202.0,117.0
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",08-04-2025 22:00:00,29.06351,77.709723,SO2,7.0,34.0,21.0
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",08-04-2025 22:00:00,29.06351,77.709723,CO,8.0,102.0,53.0
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",08-04-2025 22:00:00,29.06351,77.709723,OZONE,28.0,96.0,74.0
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",08-04-2025 22:00:00,28.840739,78.697531,PM2.5,49.0,112.0,69.0
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",08-04-2025 22:00:00,27.571409,77.655757,NO2,12.0,12.0,12.0
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",08-04-2025 22:00:00,27.571409,77.655757,NH3,1.0,2.0,2.0
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",08-04-2025 22:00:00,29.2124114,78.9611753,CO,16.0,66.0,38.0
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",08-04-2025 22:00:00,30.075911,78.2859547,NO2,10.0,17.0,14.0
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",08-04-2025 22:00:00,30.075911,78.2859547,CO,24.0,48.0,33.0
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",08-04-2025 22:00:00,29.4723508,77.7194031,NH3,10.0,14.0,12.0
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",08-04-2025 22:00:00,28.5898,77.3101,PM2.5,42.0,232.0,87.0
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",08-04-2025 22:00:00,25.425602,81.917152,NO2,6.0,6.0,6.0
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",08-04-2025 22:00:00,25.425602,81.917152,NH3,5.0,5.0,5.0
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",08-04-2025 22:00:00,28.88528,78.7388,NO2,15.0,16.0,16.0
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",08-04-2025 22:00:00,28.88528,78.7388,NH3,4.0,4.0,4.0
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",08-04-2025 22:00:00,23.685297,86.945968,NO2,15.0,26.0,21.0
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",08-04-2025 22:00:00,23.685297,86.945968,NH3,8.0,12.0,10.0
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",08-04-2025 22:00:00,23.697936,86.944395,PM10,24.0,59.0,40.0
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",08-04-2025 22:00:00,23.697936,86.944395,NO2,7.0,16.0,9.0
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",08-04-2025 22:00:00,23.697936,86.944395,OZONE,6.0,50.0,35.0
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",08-04-2025 22:00:00,23.616515,87.119133,CO,26.0,37.0,33.0
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",08-04-2025 22:00:00,22.7605581,88.3617589,PM10,15.0,108.0,47.0
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",08-04-2025 22:00:00,22.7605581,88.3617589,CO,54.0,66.0,60.0
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",08-04-2025 22:00:00,23.508764,87.35444,NH3,4.0,4.0,4.0
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",08-04-2025 22:00:00,22.06047,88.109737,PM2.5,12.0,15.0,13.0
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",08-04-2025 22:00:00,22.06047,88.109737,SO2,8.0,22.0,13.0
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",08-04-2025 22:00:00,22.629801,88.352017,NO2,34.0,36.0,35.0
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",08-04-2025 22:00:00,22.554954,88.292568,NH3,1.0,2.0,1.0
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",08-04-2025 22:00:00,22.6025571,88.3105664,NO2,7.0,21.0,12.0
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",08-04-2025 22:00:00,22.611968,88.347422,NO2,21.0,27.0,23.0
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",08-04-2025 22:00:00,22.611968,88.347422,OZONE,8.0,13.0,11.0
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",08-04-2025 22:00:00,22.5687319,88.2797276,NO2,8.0,21.0,13.0
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",08-04-2025 22:00:00,22.58157048,88.41002457,PM10,26.0,53.0,37.0
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",08-04-2025 22:00:00,22.49929,88.36917,NH3,5.0,10.0,6.0
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",08-04-2025 22:00:00,22.49929,88.36917,SO2,5.0,7.0,6.0
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",08-04-2025 22:00:00,22.627847,88.380669,PM10,19.0,44.0,30.0
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",08-04-2025 22:00:00,22.51106,88.35142,NO2,26.0,42.0,33.0
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",08-04-2025 22:00:00,22.51106,88.35142,SO2,3.0,4.0,4.0
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",08-04-2025 22:00:00,22.5448082,88.3403691,PM10,30.0,78.0,46.0
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",08-04-2025 22:00:00,22.5448082,88.3403691,NO2,17.0,59.0,28.0
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",08-04-2025 22:00:00,22.5448082,88.3403691,NH3,4.0,16.0,6.0
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",08-04-2025 22:00:00,26.6879226,88.4152495,PM10,63.0,265.0,122.0
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",08-04-2025 22:00:00,26.146529,87.454184,SO2,22.0,56.0,28.0
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",08-04-2025 22:00:00,25.5626095,84.663264,SO2,8.0,10.0,9.0
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",08-04-2025 22:00:00,24.75746,84.366208,NH3,1.0,1.0,1.0
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",08-04-2025 22:00:00,24.75746,84.366208,OZONE,8.0,98.0,61.0
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",08-04-2025 22:00:00,26.80365,84.51954,PM10,63.0,167.0,113.0
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",08-04-2025 22:00:00,26.80365,84.51954,OZONE,19.0,28.0,24.0
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",08-04-2025 22:00:00,25.251013,86.989001,OZONE,12.0,54.0,15.0
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",08-04-2025 22:00:00,17.72,83.3,OZONE,3.0,14.0,9.0
India,Assam,Guwahati,"IITG, Guwahati - PCBA",08-04-2025 22:00:00,26.2028636,91.70046436,SO2,19.0,22.0,20.0
India,Assam,Guwahati,"IITG, Guwahati - PCBA",08-04-2025 22:00:00,26.2028636,91.70046436,CO,10.0,27.0,14.0
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",08-04-2025 22:00:00,26.10887,91.589544,OZONE,13.0,18.0,17.0
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",08-04-2025 22:00:00,26.181742,91.78063,PM2.5,82.0,308.0,208.0
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",08-04-2025 22:00:00,26.181742,91.78063,NO2,3.0,4.0,3.0
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",08-04-2025 22:00:00,26.181742,91.78063,CO,22.0,109.0,52.0
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",08-04-2025 22:00:00,14.465052,78.824187,CO,28.0,34.0,29.0
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",08-04-2025 22:00:00,14.465052,78.824187,OZONE,32.0,42.0,40.0
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",08-04-2025 22:00:00,16.9872867,81.7363176,PM10,16.0,72.0,42.0
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",08-04-2025 22:00:00,13.67,79.35,NO2,14.0,20.0,17.0
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",08-04-2025 22:00:00,13.615387,79.40923,PM10,33.0,408.0,77.0
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",08-04-2025 22:00:00,13.615387,79.40923,NO2,13.0,32.0,22.0
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",08-04-2025 22:00:00,11.654054,92.734055,NH3,1.0,2.0,1.0
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",08-04-2025 22:00:00,16.5150833,80.5181667,OZONE,18.0,74.0,61.0
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",08-04-2025 22:00:00,14.675886,77.593027,OZONE,10.0,52.0,36.0
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",08-04-2025 22:00:00,13.20488,79.097889,SO2,5.0,6.0,6.0
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",08-04-2025 22:00:00,26.0881305,87.93840336,PM10,72.0,500.0,156.0
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",08-04-2025 22:00:00,26.0881305,87.93840336,NO2,2.0,4.0,3.0
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",08-04-2025 22:00:00,26.0881305,87.93840336,NH3,10.0,10.0,10.0
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",08-04-2025 22:00:00,26.0881305,87.93840336,SO2,8.0,51.0,21.0
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",08-04-2025 22:00:00,27.308328,84.531742,PM2.5,45.0,150.0,88.0
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",08-04-2025 22:00:00,27.308328,84.531742,OZONE,10.0,33.0,22.0
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",08-04-2025 22:00:00,16.486692,80.699436,CO,39.0,46.0,43.0
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",08-04-2025 22:00:00,16.509717,80.612222,PM10,57.0,103.0,80.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",08-04-2025 22:00:00,25.265194,87.012947,CO,28.0,60.0,46.0
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",08-04-2025 22:00:00,25.204762,85.51496,CO,9.0,12.0,12.0
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",08-04-2025 22:00:00,25.56752,83.966379,OZONE,7.0,24.0,16.0
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",08-04-2025 22:00:00,24.7955,84.9994,SO2,13.0,15.0,14.0
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",08-04-2025 22:00:00,25.697189,85.2459,NH3,5.0,8.0,7.0
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",08-04-2025 22:00:00,25.697189,85.2459,CO,28.0,36.0,32.0
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",08-04-2025 22:00:00,25.560083,87.553265,PM10,14.0,46.0,27.0
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",08-04-2025 22:00:00,26.446912,91.439057,NH3,1.0,1.0,1.0
India,Assam,Silchar,"Tarapur, Silchar - PCBA",08-04-2025 22:00:00,24.82827,92.79525,NO2,15.0,15.0,15.0
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",08-04-2025 22:00:00,26.146529,87.454184,NO2,7.0,7.0,7.0
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",08-04-2025 22:00:00,26.11442,85.39813,NH3,7.0,10.0,9.0
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",08-04-2025 22:00:00,26.11442,85.39813,CO,21.0,35.0,26.0
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",08-04-2025 22:00:00,25.592539,85.227158,OZONE,27.0,55.0,40.0
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",08-04-2025 22:00:00,25.610369,85.132568,NO2,13.0,13.0,13.0
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",08-04-2025 22:00:00,25.610369,85.132568,SO2,13.0,32.0,22.0
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",08-04-2025 22:00:00,25.610369,85.132568,CO,44.0,90.0,51.0
India,Bihar,Patna,"Muradpur, Patna - BSPCB",08-04-2025 22:00:00,25.619651,85.147382,CO,16.0,64.0,40.0
India,Bihar,Patna,"Muradpur, Patna - BSPCB",08-04-2025 22:00:00,25.619651,85.147382,OZONE,5.0,39.0,24.0
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",08-04-2025 22:00:00,25.599486,85.113666,NH3,1.0,3.0,1.0
India,Bihar,Patna,"Samanpura, Patna - BSPCB",08-04-2025 22:00:00,25.596727,85.085624,PM10,112.0,172.0,134.0
India,Bihar,Patna,"Samanpura, Patna - BSPCB",08-04-2025 22:00:00,25.596727,85.085624,NO2,39.0,52.0,45.0
India,Bihar,Patna,"Samanpura, Patna - BSPCB",08-04-2025 22:00:00,25.596727,85.085624,NH3,6.0,7.0,6.0
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",08-04-2025 22:00:00,24.952822,84.002396,SO2,5.0,5.0,5.0
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",08-04-2025 22:00:00,26.2271665,84.3570427,NO2,8.0,11.0,9.0
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",08-04-2025 22:00:00,30.735567,76.775714,PM2.5,77.0,233.0,111.0
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",08-04-2025 22:00:00,30.735567,76.775714,CO,46.0,115.0,75.0
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",08-04-2025 22:00:00,30.735567,76.775714,OZONE,3.0,252.0,147.0
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",08-04-2025 22:00:00,30.751462,76.762879,NH3,17.0,41.0,29.0
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",08-04-2025 22:00:00,30.719859,76.738637,PM2.5,88.0,280.0,130.0
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",08-04-2025 22:00:00,25.366336,87.117468,CO,58.0,100.0,77.0
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",08-04-2025 22:00:00,25.0328,85.41948,NO2,8.0,10.0,9.0
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",08-04-2025 22:00:00,25.0328,85.41948,NH3,2.0,3.0,3.0
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",08-04-2025 22:00:00,25.0328,85.41948,CO,14.0,32.0,30.0
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",08-04-2025 22:00:00,25.859655,85.77944,SO2,6.0,28.0,23.0
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",08-04-2025 22:00:00,25.859655,85.77944,OZONE,6.0,10.0,8.0
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",08-04-2025 22:00:00,22.06631475,83.33820077,CO,18.0,62.0,32.0
India,Delhi,Delhi,"Alipur, Delhi - DPCC",08-04-2025 22:00:00,28.815329,77.15301,NO2,28.0,60.0,45.0
India,Delhi,Delhi,"Alipur, Delhi - DPCC",08-04-2025 22:00:00,28.815329,77.15301,SO2,17.0,74.0,35.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",08-04-2025 22:00:00,28.647622,77.315809,PM2.5,23.0,341.0,225.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",08-04-2025 22:00:00,28.647622,77.315809,CO,92.0,139.0,106.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",08-04-2025 22:00:00,28.695381,77.181665,CO,1.0,100.0,43.0
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",08-04-2025 22:00:00,22.118125,83.140608,OZONE,21.0,84.0,56.0
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",08-04-2025 22:00:00,22.368195,82.746431,PM2.5,43.0,88.0,63.0
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",08-04-2025 22:00:00,22.368195,82.746431,SO2,17.0,25.0,20.0
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",08-04-2025 22:00:00,22.348441,82.549611,PM10,59.0,201.0,127.0
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",08-04-2025 22:00:00,22.348441,82.549611,NH3,1.0,4.0,3.0
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",08-04-2025 22:00:00,22.348441,82.549611,OZONE,35.0,36.0,35.0
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",08-04-2025 22:00:00,22.1910172,83.5197009,OZONE,14.0,32.0,28.0
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",08-04-2025 22:00:00,21.258815,81.578979,NH3,6.0,7.0,7.0
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",08-04-2025 22:00:00,21.258815,81.578979,SO2,5.0,17.0,11.0
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",08-04-2025 22:00:00,21.219665,81.630094,PM2.5,6.0,53.0,35.0
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",08-04-2025 22:00:00,21.219665,81.630094,OZONE,6.0,35.0,22.0
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",08-04-2025 22:00:00,21.185571,81.343175,NO2,6.0,10.0,7.0
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",08-04-2025 22:00:00,21.185571,81.343175,NH3,2.0,2.0,2.0
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",08-04-2025 22:00:00,21.185571,81.343175,CO,3.0,103.0,25.0
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",08-04-2025 22:00:00,21.224231,81.40835,PM2.5,46.0,118.0,82.0
